SKU,OfferTermCode,RateCode,TermType,PriceDescription,EffectiveDate,StartingRange,EndingRange,Unit,PricePerUnit,Currency,LeaseContractLength,PurchaseOption,OfferingClass,Product Family,serviceCode,Location,Location Type,Instance Type,Current Generation,Instance Family,vCPU,Physical Processor,Clock Speed,Memory,Storage,Network Performance,Processor Architecture,Storage Media,Volume Type,Max Volume Size,Max IOPS/volume,Max IOPS Burst Performance,Max throughput/volume,Provisioned,Tenancy,EBS Optimized,Operating System,License Model,Group,Group Description,Transfer Type,From Location,From Location Type,To Location,To Location Type,usageType,operation,CapacityStatus,Dedicated EBS Throughput,ECU,Elastic Graphics Type,Enhanced Networking Supported,GPU,GPU Memory,Instance,Instance Capacity - 10xlarge,Instance Capacity - 12xlarge,Instance Capacity - 16xlarge,Instance Capacity - 18xlarge,Instance Capacity - 24xlarge,Instance Capacity - 2xlarge,Instance Capacity - 32xlarge,Instance Capacity - 4xlarge,Instance Capacity - 8xlarge,Instance Capacity - 9xlarge,Instance Capacity - large,Instance Capacity - medium,Instance Capacity - metal,Instance Capacity - xlarge,instanceSKU,Intel AVX Available,Intel AVX2 Available,Intel Turbo Available,Normalization Size Factor,Physical Cores,Pre Installed S/W,Processor Features,Product Type,Resource Type,serviceName,Volume API Name
WSUEUER7Q9VDX2DM,JRTCKXETXF,WSUEUER7Q9VDX2DM.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.65 per Dedicated RHEL p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.65,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,EU-DedicatedUsage:p3.2xlarge,RunInstances:0010,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
GAK68DGH7KKC43WE,JRTCKXETXF,GAK68DGH7KKC43WE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$14.53 per On Demand RHEL p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,14.53,USD,,,,Compute Instance,AmazonEC2,US East (Ohio),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,USE2-BoxUsage:p2.16xlarge,RunInstances:0010,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
9SXUBNXWKC3RYQAD,JRTCKXETXF,9SXUBNXWKC3RYQAD.JRTCKXETXF.6YS6EN2CT7,OnDemand,$42.933 per Unused Reservation SUSE p3dn.24xlarge Instance Hour,2020-04-01,0,Inf,Hrs,42.933,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3dn.24xlarge,Yes,GPU instance,96,Intel Xeon Platinum 8175 (Skylake),2.5 GHz,768 GiB,2 x 900 NVMe SSD,100 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,APN1-UnusedBox:p3dn.24xlarge,RunInstances:000g,UnusedCapacityReservation,14000 Mbps,337,,Yes,8,,,,,,,,,,,,,,,,,946HX2VUC3ARGDF9,Yes,Yes,Yes,192,,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,,,Amazon Elastic Compute Cloud,
AF82PTVU4BZDKAPW,JRTCKXETXF,AF82PTVU4BZDKAPW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.585 per Dedicated Linux p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.585,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,CAN1-DedicatedUsage:p3.2xlarge,RunInstances,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
ECNDCJWTZ5WKP2U4,JRTCKXETXF,ECNDCJWTZ5WKP2U4.JRTCKXETXF.6YS6EN2CT7,OnDemand,$24.58 per Dedicated Unused Reservation SUSE p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,24.58,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,UnusedDed:p3.16xlarge,RunInstances:000g,UnusedCapacityReservation,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,TJTQVWS5KE6W7NKV,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
BFSWC36NDW9D3ET5,JRTCKXETXF,BFSWC36NDW9D3ET5.JRTCKXETXF.6YS6EN2CT7,OnDemand,$14.688 per On Demand Linux p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,14.688,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,UGW1-BoxUsage:p3.8xlarge,RunInstances,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
8B3Z5JA8QQBB234X,JRTCKXETXF,8B3Z5JA8QQBB234X.JRTCKXETXF.6YS6EN2CT7,OnDemand,$18.196 per Dedicated Unused Reservation RHEL p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,18.196,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,RHEL,No License required,,,,,,,,APS1-UnusedDed:p3.8xlarge,RunInstances:0010,UnusedCapacityReservation,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,J6MHNHWCKQW7HFC4,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
VUPC5FJUZZYCHTQU,JRTCKXETXF,VUPC5FJUZZYCHTQU.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.52 per Dedicated Unused Reservation Linux p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.52,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,EU-UnusedDed:p3.2xlarge,RunInstances,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,DZ9ZAFHFEDZNSEPR,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
VJ29FU357MJSG578,JRTCKXETXF,VJ29FU357MJSG578.JRTCKXETXF.6YS6EN2CT7,OnDemand,$24.48 per Unused Reservation Linux p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,24.48,USD,,,,Compute Instance,AmazonEC2,US East (Ohio),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,USE2-UnusedBox:p3.16xlarge,RunInstances,UnusedCapacityReservation,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,M3HKXCNKPGCZDMCG,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
4TEGEYM26UQ6PHW3,JRTCKXETXF,4TEGEYM26UQ6PHW3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$8.74 per On Demand SUSE p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,8.74,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,UGW1-BoxUsage:p2.8xlarge,RunInstances:000g,Used,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
3GU55DQ7E298T6SY,JRTCKXETXF,3GU55DQ7E298T6SY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$15.743 per Dedicated SUSE p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,15.743,USD,,,,Compute Instance,AmazonEC2,AWS GovCloud (US-West),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,UGW1-DedicatedUsage:p3.8xlarge,RunInstances:000g,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
N5U7A5U6FFZUKM2A,JRTCKXETXF,N5U7A5U6FFZUKM2A.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.616 per Dedicated Unused Reservation SUSE p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,4.616,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,APN2-UnusedDed:p3.2xlarge,RunInstances:000g,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,Z2R6PBZZDEUNMTZH,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
QHU4UNGFZ5DKCJAQ,JRTCKXETXF,QHU4UNGFZ5DKCJAQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$15.118 per Dedicated Unused Reservation Usage Linux p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,15.118,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,APS1-UnusedDed:p2.8xlarge,RunInstances,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,27ZTEQFFVKDU6GYB,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
XQGCM75UPCBZ54XK,JRTCKXETXF,XQGCM75UPCBZ54XK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$33.872 per On Demand Linux p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,33.872,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,APS1-BoxUsage:p3.16xlarge,RunInstances,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
2VY4S23FW8WP5XBC,JRTCKXETXF,2VY4S23FW8WP5XBC.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.036 per Dedicated Unused Reservation Linux p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.036,USD,,,,Compute Instance,AmazonEC2,US East (Ohio),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,USE2-UnusedDed:p3.8xlarge,RunInstances,UnusedCapacityReservation,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,HCAHXPK7A9MBBZGN,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
9RWBQSS9YGSAMW7D,JRTCKXETXF,9RWBQSS9YGSAMW7D.JRTCKXETXF.6YS6EN2CT7,OnDemand,$33.972 per Dedicated Unused Reservation SUSE p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,33.972,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Singapore),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,APS1-UnusedDed:p3.16xlarge,RunInstances:000g,UnusedCapacityReservation,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,6BEXYY6YNCV3YRDC,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
UVMTSBVXKK8GNTSY,JRTCKXETXF,UVMTSBVXKK8GNTSY.JRTCKXETXF.6YS6EN2CT7,OnDemand,$27.488 per On Demand Windows BYOL p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,27.488,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Mumbai),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,Windows,Bring your own license,,,,,,,,APS3-BoxUsage:p2.16xlarge,RunInstances:0800,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
K3VTKTU2HHVKAG9Q,JRTCKXETXF,K3VTKTU2HHVKAG9Q.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.712 per On Demand Windows p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.712,USD,,,,Compute Instance,AmazonEC2,US East (Ohio),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,USE2-BoxUsage:p3.8xlarge,RunInstances:0002,Used,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
9Q7V2YZMZPY9HJRF,JRTCKXETXF,9Q7V2YZMZPY9HJRF.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.823 per Unused Reservation Linux p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.823,USD,,,,Compute Instance,AmazonEC2,EU (Frankfurt),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,EUC1-UnusedBox:p3.2xlarge,RunInstances,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,5HND2XJGAMC62A8E,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
KNJ5QMEDVY7TRFGK,JRTCKXETXF,KNJ5QMEDVY7TRFGK.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.16 per On Demand SUSE p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.16,USD,,,,Compute Instance,AmazonEC2,US East (Ohio),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,USE2-BoxUsage:p3.2xlarge,RunInstances:000g,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
HQ9UDBT567DHB26B,JRTCKXETXF,HQ9UDBT567DHB26B.JRTCKXETXF.6YS6EN2CT7,OnDemand,$23.54 per On Demand SUSE p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,23.54,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,APN2-BoxUsage:p2.16xlarge,RunInstances:000g,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
5T6MRJW7X4GUZUB8,JRTCKXETXF,5T6MRJW7X4GUZUB8.JRTCKXETXF.6YS6EN2CT7,OnDemand,$33.552 per On Demand Windows BYOL p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,33.552,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,Windows,Bring your own license,,,,,,,,APN1-BoxUsage:p3.16xlarge,RunInstances:0800,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
XSUNGTQMNK9JMGWW,JRTCKXETXF,XSUNGTQMNK9JMGWW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$17.344 per Dedicated Unused Reservation Usage Windows p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,17.344,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,Windows,No License required,,,,,,,,UnusedDed:p2.16xlarge,RunInstances:0002,UnusedCapacityReservation,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,PQXUZFT763CBBFXN,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
W9D6CGE7939G8M2B,JRTCKXETXF,W9D6CGE7939G8M2B.JRTCKXETXF.6YS6EN2CT7,OnDemand,$11.85 per Unused Reservation RHEL p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,11.85,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Seoul),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,RHEL,No License required,,,,,,,,APN2-UnusedBox:p2.8xlarge,RunInstances:0010,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,CQ7FXYDQU3M2ZQMK,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
SSFUQXK8RBNVS3XQ,JRTCKXETXF,SSFUQXK8RBNVS3XQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.564 per Unused Reservation SUSE p3.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.564,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,244 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,SUSE,No License required,,,,,,,,CAN1-UnusedBox:p3.8xlarge,RunInstances:000g,UnusedCapacityReservation,7000 Mbps,97,,Yes,4,,,,,,,,,,,,,,,,,PEXNWB2UA56TUKJW,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
6QNBE2EPQHPHNQM9,JRTCKXETXF,6QNBE2EPQHPHNQM9.JRTCKXETXF.6YS6EN2CT7,OnDemand,$4.416 per Windows p3dn.24xlarge Dedicated Host Instance hour,2020-04-01,0,Inf,Hrs,4.416,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p3dn.24xlarge,Yes,GPU instance,96,Intel Xeon Platinum 8175 (Skylake),2.5 GHz,768 GiB,2 x 900 NVMe SSD,100 Gigabit,64-bit,,,,,,,,Host,,Windows,No License required,,,,,,,,HostBoxUsage:p3dn.24xlarge,RunInstances:0002,Used,14000 Mbps,337,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,192,,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,,,Amazon Elastic Compute Cloud,
A25H95TXV3CQAUH3,JRTCKXETXF,A25H95TXV3CQAUH3.JRTCKXETXF.6YS6EN2CT7,OnDemand,$42.783 per On Demand Linux p3dn.24xlarge Instance Hour,2020-04-01,0,Inf,Hrs,42.783,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Tokyo),AWS Region,p3dn.24xlarge,Yes,GPU instance,96,Intel Xeon Platinum 8175 (Skylake),2.5 GHz,768 GiB,2 x 900 NVMe SSD,100 Gigabit,64-bit,,,,,,,,Shared,,Linux,No License required,,,,,,,,APN1-BoxUsage:p3dn.24xlarge,RunInstances,Used,14000 Mbps,337,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,192,,NA,Intel AVX; Intel AVX2; Intel AVX512; Intel Turbo,,,Amazon Elastic Compute Cloud,
526WGZ7PW6UW8FBE,JRTCKXETXF,526WGZ7PW6UW8FBE.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.259 per Dedicated Unused Reservation Linux p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.259,USD,,,,Compute Instance,AmazonEC2,US East (N. Virginia),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Dedicated,,Linux,No License required,,,,,,,,UnusedDed:p3.2xlarge,RunInstances,UnusedCapacityReservation,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,YQXXJJ49N744B7HM,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
UDSTA378V93GQWWQ,JRTCKXETXF,UDSTA378V93GQWWQ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$3.957 per On Demand Windows p3.2xlarge Instance Hour,2020-04-01,0,Inf,Hrs,3.957,USD,,,,Compute Instance,AmazonEC2,EU (London),AWS Region,p3.2xlarge,Yes,GPU instance,8,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,61 GiB,EBS only,Up to 10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,EUW2-BoxUsage:p3.2xlarge,RunInstances:0002,Used,1750 Mbps,31,,Yes,1,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,16,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
HWNRJBXHU5F4B9CZ,JRTCKXETXF,HWNRJBXHU5F4B9CZ.JRTCKXETXF.6YS6EN2CT7,OnDemand,$13.808 per Unused Reservation Windows p2.8xlarge Instance Hour,2020-04-01,0,Inf,Hrs,13.808,USD,,,,Compute Instance,AmazonEC2,Asia Pacific (Sydney),AWS Region,p2.8xlarge,Yes,GPU instance,32,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,10 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,APS2-UnusedBox:p2.8xlarge,RunInstances:0002,UnusedCapacityReservation,5000 Mbps,97,,Yes,8,,,,,,,,,,,,,,,,,243D5BT24NK28ZXX,Yes,Yes,Yes,64,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
TWXH9DD6GUPFH7CX,JRTCKXETXF,TWXH9DD6GUPFH7CX.JRTCKXETXF.6YS6EN2CT7,OnDemand,$29.872 per On Demand Windows p3.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,29.872,USD,,,,Compute Instance,AmazonEC2,Canada (Central),AWS Region,p3.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,488 GiB,EBS only,25 Gigabit,64-bit,,,,,,,,Shared,,Windows,No License required,,,,,,,,CAN1-BoxUsage:p3.16xlarge,RunInstances:0002,Used,14000 Mbps,201,,Yes,8,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
88Q5VJ3HQTC2MXHW,JRTCKXETXF,88Q5VJ3HQTC2MXHW.JRTCKXETXF.6YS6EN2CT7,OnDemand,$15.652 per Dedicated Usage SUSE p2.16xlarge Instance Hour,2020-04-01,0,Inf,Hrs,15.652,USD,,,,Compute Instance,AmazonEC2,EU (Ireland),AWS Region,p2.16xlarge,Yes,GPU instance,64,Intel Xeon E5-2686 v4 (Broadwell),2.3 GHz,732 GiB,EBS only,20 Gigabit,64-bit,,,,,,,,Dedicated,,SUSE,No License required,,,,,,,,EU-DedicatedUsage:p2.16xlarge,RunInstances:000g,Used,10000 Mbps,201,,Yes,16,,,,,,,,,,,,,,,,,,Yes,Yes,Yes,128,,NA,Intel AVX; Intel AVX2; Intel Turbo,,,Amazon Elastic Compute Cloud,
